location_point_id,address,city,state,zip_code,latitude,longitude,school_count,school_ids
1824387,3120 Victoria Boulevard,Hampton,VA,23661.0,37.009664,-76.3689627,7,2040370
1824388,339 Old Buckroe Rd,Hampton,VA,23663.0,37.0261224,-76.3210613,7,2040364
1824389,3401 Matoaka Rd,Hampton,VA,23661.0,37.0097467,-76.3646771,7,2040345
1824390,379 Woodland Rd,Hampton,VA,23669.0,37.0452978,-76.3235345,7,2040351
1824391,40 Tidemill Ln,Hampton,VA,23666.0,37.0554806,-76.373575,7,2040361
1824392,45 Fox Hill Rd,Hampton,VA,23669.0,37.0480375,-76.34218369999999,7,2040346
1824393,520 Butler Farm Rd,Hampton,VA,23666.0,37.06374,-76.4117577,7,2040547
1824395,522 Woodland Rd,Hampton,VA,23669.0,37.054441,-76.3185319,7,2040359
1824396,57 Salina St,Hampton,VA,23669.0,37.0492114,-76.3547664,7,2040358
1824397,600 Concord Dr,Hampton,VA,23666.0,37.0503093,-76.4155822,7,2040352
1824398,671 Bell St,Hampton,VA,23661.0,37.016369,-76.3755133,7,2040342
1824399,703 Lemaster Ave,Hampton,VA,23669.0,37.0612078,-76.317273,7,2040362
1824400,One Franklin Street 522 Woodland Rd,Hampton,VA,23666.0,37.054441,-76.3185319,7,2040373
1824402,100 Maryland Avenue,Harrisonburg,VA,22801.0,38.4384323,-78.8830383,7,2040403
1824403,1001 Garbers Church Road,Harrisonburg,VA,22801.0,38.4423589,-78.90992159999999,7,2040402
1824404,1311 W. Market Street,Harrisonburg,VA,22801.0,38.4525292,-78.8903311,7,2040406
1824405,1575 Peach Grove Ave,Harrisonburg,VA,22801.0,38.415586,-78.87491949999999,7,2040401
1824406,215 Pleasant Valley Rd,Harrisonburg,VA,22801.0,38.40240970000001,-78.9043221,7,2041234
1824408,325 Pleasant Valley Rd,Harrisonburg,VA,22801.0,38.4010353,-78.9022068,7,2039401
1824409,400 Mountain View Drive,Harrisonburg,VA,22801.0,38.4423646,-78.86016029999999,7,2040404
1824410,451 Chicago Ave,Harrisonburg,VA,22802.0,38.4552781,-78.8741034,7,2040405
1824411,470 Linda Lane,Harrisonburg,VA,22802.0,38.4399547,-78.836337,7,2040408
1824412,474 Linda Lane,Harrisonburg,VA,22802.0,38.4398559,-78.8361408,7,2040407
1824413,750 Garbers Church Road,Harrisonburg,VA,22801.0,38.4459549,-78.9061631,7,2040410
1824415,One Court Square,Harrisonburg,VA,22801.0,38.4491523,-78.8695288,7,2040409
1824473,1000 Winston Churchill Drive,Hopewell,VA,23860.0,37.290409,-77.29150369999999,7,2040511
1824474,1100 Dinwiddie Ave.,Hopewell,VA,23860.0,37.273302,-77.311697,7,2040515
1824475,1807 Arlington Rd,Hopewell,VA,23860.0,37.27816960000001,-77.2900226,7,2040510
1824476,201 Poythress Street,Hopewell,VA,23860.0,37.30358409999999,-77.2856007,7,2040516
1824477,300 S. 18th Avenue,Hopewell,VA,23860.0,37.2956922,-77.3035947,7,2040512
1824478,400 S Mesa Dr,Hopewell,VA,23860.0,37.2898758,-77.3149432,7,2040513
1824479,400 Westhill Drive,Hopewell,VA,23860.0,37.2901058,-77.31862210000001,7,2040514
1824594,100 Pendleton Place,Lexington,VA,24450.0,37.7821873,-79.4519365,7,2040559
1824596,302 Diamond St,Lexington,VA,24450.0,37.7860728,-79.4341172,7,2040560
1824597,600 Waddell St,Lexington,VA,24450.0,37.7732382,-79.4438643,7,2041222
1824598,85 Central Road,Lexington,VA,24450.0,37.7804101,-79.4341828,7,2041218
1824623,115 Kenwood Place,Lynchburg,VA,24502.0,37.3662517,-79.1896812,7,2040689
1824624,1200 1208 Polk St,Lynchburg,VA,24504.0,37.4075728,-79.1467765,7,2040678
1824625,1201 Floyd St,Lynchburg,VA,24501.0,37.4055787,-79.1511431,7,2040686
1824628,1400 Florida Ave.,Lynchburg,VA,24501.0,37.3939228,-79.1370841,7,2039451
1824630,1730 Seabury Ave,Lynchburg,VA,24501.0,37.3918365,-79.14105219999999,7,2040690
1824631,210 Smyth St,Lynchburg,VA,24501.0,37.4135392,-79.1634648,7,2040691
1824632,2111 Memorial Ave,Lynchburg,VA,24501.0,37.40755559999999,-79.16677969999999,7,2040679
1824633,2401 High Street,Lynchburg,VA,24501.0,37.3999485,-79.13440609999999,7,2040692
1824635,2501 Linkhorne Dr,Lynchburg,VA,24503.0,37.4185831,-79.1953283,7,2040682
1824636,2525 Linkhorne Dr,Lynchburg,VA,24503.0,37.4169239,-79.1930535,7,2040683
1824638,3101 Wards Ferry Rd,Lynchburg,VA,24502.0,37.3601843,-79.2052203,7,2040681
1824644,409 Perrymont Ave,Lynchburg,VA,24502.0,37.3894044,-79.1883134,7,2040685
1824645,4330 Morningside Dr,Lynchburg,VA,24503.0,37.4385181,-79.2113821,7,2040677
1824646,4641 Locksview Rd,Lynchburg,VA,24503.0,37.4506452,-79.2077845,7,2040684
1824647,501 Leesville Rd,Lynchburg,VA,24502.0,37.3622201,-79.2081194,7,2040680
1824648,5828 Apache Ln,Lynchburg,VA,24502.0,37.3807024,-79.2037622,7,2040687
1824649,600 Mansfield Ave,Lynchburg,VA,24501.0,37.3977871,-79.16698699999999,7,2040676
1824652,805 Chinook Place,Lynchburg,VA,24502.0,37.3796972,-79.2025297,7,2040688
1824708,10100 Hastings Dr,Manassas,VA,20110.0,38.7350559,-77.49573339999999,7,2040702
1824722,1977 Eagle Way,Manassas,VA,20110.0,38.7475563,-77.468046,7,"2040699,2040706"
1824733,8750 Weems Rd,Manassas,VA,20110.0,38.766505,-77.46778429999999,7,2040700
1824740,9051 Tudor Ln,Manassas,VA,20110.0,38.7483269,-77.4704222,7,2040696
1824741,9075 Park Ave,Manassas,VA,20110.0,38.7625999,-77.490183,7,2040701
1824742,9305 Stonewall Rd.,Manassas,VA,20110.0,38.7534575,-77.4828232,7,2041055
1824743,9400 Mayfield Court,Manassas,VA,20110.0,38.7528219,-77.45771719999999,7,2040704
1824745,9601 Prince William St,Manassas,VA,20110.0,38.7458086,-77.4893764,7,2040698
1824748,9950 Wellington Road,Manassas,VA,20110.0,38.7423912,-77.46281090000001,7,2040703
1824751,8200 Euclid Ave,Manassas Park,VA,20111.0,38.7783482,-77.4408095,7,2040712
1824752,8202 Euclid Ave,Manassas Park,VA,20111.0,38.7762732,-77.4408802,7,2040713
1824753,9298 Cougar Court,Manassas Park,VA,20111.0,38.7615081,-77.4229672,7,2040711
1824754,9330 Brandon St.,Manassas Park,VA,20111.0,38.7597386,-77.4239513,7,2040714
1824766,1810 Church Street Ext.,Martinsville,VA,24112.0,36.6850045,-79.8561088,7,2040718
1824767,201 Brown St.,Martinsville,VA,24112.0,36.6876877,-79.8682712,7,2040716
1824772,351 Commonwealth Blvd,Martinsville,VA,24112.0,36.6968363,-79.88702669999999,7,2040715
1824774,710 Smith Road,Martinsville,VA,24112.0,36.6918535,-79.8857699,7,2040717
1824777,800 Ainsley Street,Martinsville,VA,24112.0,36.7066696,-79.8698462,7,2040719
1824942,1 Minton Dr,Newport News,VA,23606.0,37.0719506,-76.5010466,7,2040801
1824943,100 Palmer Lane,Newport News,VA,23602.0,37.1073889,-76.4893991,7,2040782
1824944,1100 Country Club Road,Newport News,VA,23606.0,37.0552094,-76.4969491,7,2040790
1824945,11541 Jefferson Ave,Newport News,VA,23601.0,37.0721408,-76.47419670000001,7,2040799
1824947,12465 Warwick Boulevard,Newport News,VA,23606.0,37.0738887,-76.4955955,7,2040811
1824950,13450 Woodside Lane,Newport News,VA,23608.0,37.1733127,-76.5247974,7,2040798
1824951,13460 Woodside Lane,Newport News,VA,23608.0,37.1758648,-76.5269335,7,2040800
1824953,15638 Warwick Blvd.,Newport News,VA,23608.0,37.1625317,-76.55602379999999,7,2040802
1824954,1712 Chestnut Ave,Newport News,VA,23607.0,36.9827801,-76.4032039,7,2040784
1824956,185 Richneck Rd,Newport News,VA,23608.0,37.1474395,-76.52955279999999,7,2040774
1824957,205 Tyner Drive,Newport News,VA,23608.0,37.1565066,-76.5228997,7,2040789
1824958,21 Burns Drive,Newport News,VA,23601.0,37.0761287,-76.4591726,7,2040808
1824959,225 River Rd,Newport News,VA,23601.0,37.0285843,-76.4640332,7,2040777
1824960,228 25th St.,Newport News,VA,23607.0,36.978002,-76.429305,7,2039453
1824961,259 Denbigh Blvd,Newport News,VA,23608.0,37.1261058,-76.5490038,7,2040773
1824962,275 Menchville Rd,Newport News,VA,23602.0,37.0960104,-76.53057849999999,7,2040785
1824964,3700 Chestnut Ave,Newport News,VA,23607.0,36.9957861,-76.4104771,7,2040770
1824965,400 Atkinson Way,Newport News,VA,23608.0,37.1485098,-76.54649189999999,7,2040803
1824966,4200 Marshall Ave,Newport News,VA,23607.0,36.9959979,-76.422567,7,2040786
1824967,432 Industrial Park Dr,Newport News,VA,23608.0,37.16355250000001,-76.5522186,7,2040780
1824968,480 Colony Road,Newport News,VA,23602.0,37.1113471,-76.5441041,7,2040792
1824969,501 Blount Point Rd,Newport News,VA,23606.0,37.0656623,-76.5089931,7,2040776
1824970,51 Copeland Lane,Newport News,VA,23601.0,37.0526991,-76.4756144,7,2040793
1824972,561 McLawhorne Dr,Newport News,VA,23601.0,37.0445151,-76.46333349999999,7,2040775
1824973,5720 Marshall Ave.,Newport News,VA,23605.0,37.0039248,-76.42684609999999,7,2040805
1824975,60 Curtis Tignor Rd,Newport News,VA,23608.0,37.1429297,-76.55356689999999,7,2040772
1824976,6158 Jefferson Ave,Newport News,VA,23605.0,37.0258104,-76.4461674,7,2040795
1824977,6160 Jefferson Ave,Newport News,VA,23605.0,37.02772,-76.4459049,7,2040771
1824978,701 Menchville Road,Newport News,VA,23602.0,37.0942911,-76.53473420000002,7,2040769
1824979,726 16th St.,Newport News,VA,23607.0,36.9758182,-76.41335699999999,7,2040804
1824980,73 Maxwell Ln,Newport News,VA,23606.0,37.0908643,-76.5041552,7,2040788
1824981,743 24th Street,Newport News,VA,23607.0,36.9823374,-76.41681369999999,7,2040810
1824982,80 Menchville Road,Newport News,VA,23602.0,37.1076131,-76.521847,7,2040794
1824983,804 Main Street,Newport News,VA,23605.0,37.0414875,-76.450701,7,2040791
1824984,813 Diligence Dr Ste 110,Newport News,VA,23606.0,37.0846745,-76.4645814,7,2039500
1824985,813 Diligence Dr. Suite 100,Newport News,VA,23606.0,37.0851264,-76.46487549999999,7,2040796
1824986,826 Moyer Rd,Newport News,VA,23608.0,37.1276635,-76.56307029999999,7,2040787
1824987,853 Harpersville Rd,Newport News,VA,23601.0,37.08679559999999,-76.45444239999999,7,2040781
1824988,855 Lucas Creek Rd,Newport News,VA,23608.0,37.1312491,-76.55081000000001,7,2040778
1825001,1045 E Brambleton Ave,Norfolk,VA,23504.0,36.8504619,-76.2778155,7,2040854
1825002,1106 Campostella Rd.,Norfolk,VA,23523.0,36.829591,-76.25962,7,2040819
1825003,1111 Park Ave,Norfolk,VA,23504.0,36.8529975,-76.26738440000001,7,2040814
1825004,1122 W. Princess Anne Road,Norfolk,VA,23507.0,36.8689009,-76.3044865,7,2040855
1825006,1145 Bolling Ave,Norfolk,VA,23508.0,36.8908885,-76.29926139999999,7,2040834
1825007,1260 Security Ln.,Norfolk,VA,23502.0,36.8659918,-76.2082861,7,2039454
1825008,1300 Marshall Ave,Norfolk,VA,23504.0,36.8565181,-76.2646931,7,2040831
1825009,1330 Branch Rd.,Norfolk,VA,23513.0,36.9055617,-76.2367774,7,2040861
1825010,1330 N Military Hwy,Norfolk,VA,23502.0,36.8691966,-76.209435,7,2040840
1825011,1335 Longdale Dr,Norfolk,VA,23513.0,36.9002436,-76.2330933,7,2040859
1825012,137 Westmont Avenue,Norfolk,VA,23503.0,36.9350016,-76.25936229999999,7,2040838
1825013,1380 Kempsville Rd,Norfolk,VA,23502.0,36.8695034,-76.2016,7,2040833
1825014,1384 Kempsville Rd,Norfolk,VA,23502.0,36.8704757,-76.1981893,7,2040832
1825015,1434 Bay View Blvd,Norfolk,VA,23503.0,36.9354249,-76.23592920000002,7,2040815
1825016,1511 Willow Wood Dr,Norfolk,VA,23509.0,36.8878447,-76.2670764,7,2040820
1825017,1530 Cypress St,Norfolk,VA,23523.0,36.8277849,-76.2644184,7,2040824
1825018,1701 Alsace Ave,Norfolk,VA,23509.0,36.8834062,-76.26285159999999,7,2040864
1825019,200 Shirley Ave,Norfolk,VA,23517.0,36.8645116,-76.2873821,7,2040827
1825020,2080 Tarrallton Dr,Norfolk,VA,23518.0,36.9262251,-76.22120040000001,7,2040853
1825021,2445 Palmyra St.,Norfolk,VA,23513.0,36.8701261,-76.2411916,7,2040822
1825022,254 Granby Street,Norfolk,VA,23510.0,36.8493804,-76.29040479999999,7,2040545
1825023,2700 E. Princess Anne Rd.,Norfolk,VA,23504.0,36.8559049,-76.25729439999999,7,2040817
1825024,2700 Ludlow St,Norfolk,VA,23504.0,36.8689961,-76.2701783,7,2040836
1825026,2915 Westminster Ave,Norfolk,VA,23504.0,36.8438058,-76.2504239,7,2040821
1825027,3035 Sherwood Forest Lane,Norfolk,VA,23513.0,36.876755,-76.23828209999999,7,2040850
1825028,310 Thole St,Norfolk,VA,23505.0,36.9058529,-76.26805999999999,7,2040852
1825029,322 Shirley Ave,Norfolk,VA,23517.0,36.8661514,-76.28954510000001,7,2040839
1825031,3700 Bowden Ferry Rd,Norfolk,VA,23505.0,36.8789678,-76.3029561,7,2040862
1825032,3700 Bowden Ferry Rd,Norfolk,VA,23508.0,36.8789678,-76.3029561,7,2040863
1825033,3700 Bowdens Ferry Rd,Norfolk,VA,23508.0,36.8789678,-76.3029561,7,2040858
1825034,501 C Street,Norfolk,VA,23505.0,36.9355428,-76.3208062,7,2040818
1825035,520 W 29th St,Norfolk,VA,23508.0,36.8758972,-76.2903615,7,2040860
1825036,543 E. Olney Rd,Norfolk,VA,23510.0,36.8545563,-76.2832869,7,2040857
1825038,600 Dudley Avenue,Norfolk,VA,23503.0,36.941814,-76.25123409999999,7,2040846
1825039,601 Childrens Ln ROB3,Norfolk,VA,23507.0,36.8615399,-76.3018629,7,2039439
1825041,610 May Ave.,Norfolk,VA,23504.0,36.8472635,-76.27632539999999,7,2040848
1825044,6325 Sewells Point Rd,Norfolk,VA,23513.0,36.8941928,-76.2417564,7,2040844
1825045,6401 Chesapeake Blvd,Norfolk,VA,23513.0,36.8971927,-76.2395858,7,2040842
1825046,6501 Chesapeake Blvd,Norfolk,VA,23513.0,36.9002675,-76.2404901,7,2040843
1825047,7101 Granby St,Norfolk,VA,23505.0,36.906734,-76.27874779999999,7,2040829
1825048,7101 Newport Ave,Norfolk,VA,23505.0,36.9079525,-76.2810708,7,2040828
1825049,730 Spotswood Ave,Norfolk,VA,23517.0,36.8686783,-76.2963319,7,2040816
1825050,7600 Halprin Dr,Norfolk,VA,23518.0,36.912236,-76.2215435,7,2040835
1825051,7721 Azalea Garden Rd,Norfolk,VA,23518.0,36.91052120000001,-76.21157,7,2040813
1825052,7900 Tarpon Place,Norfolk,VA,23518.0,36.9171778,-76.2092005,7,2040837
1825053,7928 Hampton Blvd,Norfolk,VA,23505.0,36.9227341,-76.31387409999999,7,2040849
1825054,8021 Old Ocean View Rd.,Norfolk,VA,23518.0,36.9181791,-76.2511537,7,2040823
1825056,8720 Granby St,Norfolk,VA,23503.0,36.9363846,-76.26207389999999,7,2040841
1825057,903 S Main St,Norfolk,VA,23523.0,36.83131789999999,-76.28520139999999,7,2040851
1825058,9500 4th View St,Norfolk,VA,23503.0,36.9579725,-76.2618525,7,2040856
1825060,976 Ingleside Rd,Norfolk,VA,23502.0,36.85345239999999,-76.23823279999999,7,2040830
1825083,109 11th St,Norton,VA,24273.0,36.9298084,-82.6332931,7,2040874
1825084,205 E Park Ave,Norton,VA,24273.0,36.9416968,-82.62236419999999,7,2040875
1825085,5000 Warrior Drive,Norton,VA,24273.0,36.9541839,-82.598505,7,2041589
1825143,100 Pleasants Lane,Petersburg,VA,23803.0,37.2128217,-77.431755,7,2040910
1825144,1100 Patterson Street,Petersburg,VA,23803.0,37.212393,-77.4200539,7,2040915
1825145,1450 Talley Avenue,Petersburg,VA,23803.0,37.2052517,-77.4156909,7,2040913
1825146,300 S Boulevard,Petersburg,VA,23805.0,37.204015,-77.385329,7,2040914
1825147,3101 Homestead Drive,Petersburg,VA,23805.0,37.1873823,-77.39467549999999,7,2040916
1825148,3101 Johnson Road,Petersburg,VA,23805.0,37.18422899999999,-77.399202,7,2040911
1825151,51 Gibbons St,Petersburg,VA,23803.0,37.2355307,-77.3721779,7,2040912
1825152,512 W Washington St,Petersburg,VA,23803.0,37.2256825,-77.41165800000002,7,2039435
1825153,Bldg 120 Warehouse West Washington St,Petersburg,VA,23803.0,37.222303,-77.4236916,7,2039471
1825156,West Washington St Extended Bldg 114,Petersburg,VA,23803.0,37.222303,-77.4236916,7,2039465
1825159,1033 Poquoson Ave,Poquoson,VA,23662.0,37.125528,-76.373268,7,2040938
1825160,19 Odd Rd,Poquoson,VA,23662.0,37.1314548,-76.3775416,7,2040941
1825161,51 Odd Rd,Poquoson,VA,23662.0,37.12869,-76.3814087,7,2040939
1825162,985 Poquoson Ave,Poquoson,VA,23662.0,37.1290502,-76.36460160000001,7,2040940
1825163,1100 Portsmouth Blvd.,Portsmouth,VA,23704.0,36.8197601,-76.31074799999999,7,2040961
1825164,1201 Cherokee Rd,Portsmouth,VA,23701.0,36.8146866,-76.38410999999999,7,2040949
1825165,1300 Horne Ave,Portsmouth,VA,23701.0,36.7982606,-76.3715486,7,2040953
1825166,1401 Elmhurst Ln,Portsmouth,VA,23701.0,36.8132491,-76.3804718,7,2040954
1825167,18 Dahlgren Ave,Portsmouth,VA,23702.0,36.7980415,-76.3205826,7,2040951
1825168,1801 London Blvd,Portsmouth,VA,23704.0,36.8361044,-76.3200413,7,2040950
1825169,21 Alden Ave,Portsmouth,VA,23702.0,36.80474230000001,-76.31575269999999,7,2040944
1825171,260 Elm Ave,Portsmouth,VA,23704.0,36.83967,-76.31389469999999,7,2040956
1825173,2828 Greenwood Drive,Portsmouth,VA,23701.0,36.8073216,-76.336393,7,2040964
1825174,3000 North St.,Portsmouth,VA,23707.0,36.8370874,-76.3395501,7,2040963
1825175,34 Grand St,Portsmouth,VA,23701.0,36.8182037,-76.33942019999999,7,2040948
1825176,3649 Hartford St,Portsmouth,VA,23707.0,36.8413706,-76.3469068,7,2040952
1825177,3701 Clifford St,Portsmouth,VA,23707.0,36.8293632,-76.3491147,7,2040957
1825178,401 West Road,Portsmouth,VA,23707.0,36.8404193,-76.3482764,7,2040943
1825179,4051 River Shore Rd,Portsmouth,VA,23703.0,36.880327,-76.3810807,7,2040946
1825180,4061 River Shore Rd,Portsmouth,VA,23703.0,36.8816868,-76.3813471,7,2040959
1825181,4061 River Shore Road,Portsmouth,VA,23703.0,36.8816868,-76.3813471,7,2040965
1825182,415 Mimosa Road,Portsmouth,VA,23701.0,36.8267022,-76.3824856,7,2040966
1825183,4300 George Washington Highway,Portsmouth,VA,23702.0,36.8022409,-76.3235208,7,2040960
1825184,4301 Cedar Ln,Portsmouth,VA,23703.0,36.8824272,-76.3688633,7,2040942
1825185,4841 Clifford Street,Portsmouth,VA,23701.0,36.8268988,-76.366175,7,2040955
1825186,5601 Michael Ln,Portsmouth,VA,23703.0,36.8581045,-76.3844001,7,2040945
1825187,5700 Hedgerow Ln,Portsmouth,VA,23703.0,36.89082750000001,-76.3847636,7,2040947
1825188,600 Roosevelt Blvd,Portsmouth,VA,23701.0,36.7938572,-76.3571027,7,2040958
1825306,151 George Street,Radford,VA,24141.0,37.1322822,-80.55721249999999,7,2041096
1825310,50 Dalton Dr,Radford,VA,24141.0,37.1354544,-80.5700578,7,2041098
1825311,60 Dalton Dr,Radford,VA,24141.0,37.1352224,-80.5695404,7,2041099
1825312,700 Twelfth St,Radford,VA,24141.0,37.1206514,-80.57045289999999,7,2041097
1825331,1000 Mosby St,Richmond,VA,23223.0,37.5421172,-77.420645,7,2041121
1825332,1000 N. Lombardy St.,Richmond,VA,23220.0,37.55791200000001,-77.4538833,7,2039494
1825334,1110 W Leigh St,Richmond,VA,23220.0,37.5546961,-77.44894699999999,7,2041131
1825336,119 West Leigh Street,Richmond,VA,23220.0,37.5492776,-77.44121849999999,7,2041147
1825338,1211 Jahnke Rd,Richmond,VA,23225.0,37.5215513,-77.49137879999999,7,2041126
1825339,1211 S. Allen Ave.,Richmond,VA,23220.0,37.5383365,-77.4681214,7,2041133
1825343,1301 Whitehead Rd,Richmond,VA,23225.0,37.4889275,-77.508575,7,2041113
1825346,1600 Everett St,Richmond,VA,23224.0,37.5168861,-77.44356239999999,7,2041107
1825348,1600 W. Laburnum Ave,Richmond,VA,23227.0,37.5853441,-77.4613234,7,2041135
1825349,1700 N. 17th St.,Richmond,VA,23219.0,37.5343249,-77.4276808,7,2039457
1825350,1701 Floyd Ave,Richmond,VA,23220.0,37.5488972,-77.46234559999999,7,2041106
1825351,1745 Catalina Dr,Richmond,VA,23224.0,37.4895705,-77.47618779999999,7,2041109
1825353,1821 Amelia St,Richmond,VA,23220.0,37.5380987,-77.4705109,7,2041105
1825355,200 Beaufont Hill Drive,Richmond,VA,23225.0,37.5058328,-77.5138961,7,2041136
1825356,2000 N 28th St,Richmond,VA,23223.0,37.5455645,-77.40179479999999,7,2041128
1825357,201 E Brookland Park Boulevard,Richmond,VA,23222.0,37.57082380000001,-77.42994600000002,7,2041139
1825360,2020 Westwood Avenue,Richmond,VA,23230.0,37.5790363,-77.4698428,7,2041152
1825362,211 Westmoreland Street,Richmond,VA,23226.0,37.5643846,-77.4989593,7,2041120
1825363,2124 N. 29th St.,Richmond,VA,23223.0,37.5464942,-77.39941519999999,7,2041146
1825365,2300 1st Ave,Richmond,VA,23222.0,37.5650189,-77.4247455,7,2041123
1825367,2300 Hanover Ave,Richmond,VA,23220.0,37.5543183,-77.468176,7,2041127
1825369,2301 E Grace St,Richmond,VA,23223.0,37.5312734,-77.4212864,7,2041129
1825372,2510 Phaup St,Richmond,VA,23223.0,37.5504079,-77.4009816,7,2041111
1825375,2717 Alexander Avenue,Richmond,VA,23234.0,37.4756107,-77.44716590000002,7,2041156
1825380,3000 E Marshall St,Richmond,VA,23223.0,37.529973,-77.412909,7,2041108
1825383,3021 Maplewood Ave,Richmond,VA,23221.0,37.5481891,-77.48126599999999,7,2041119
1825384,3101 Fendall Ave,Richmond,VA,23222.0,37.5737363,-77.43568429999999,7,2041103
1825385,3160 Midlothian Tnpk,Richmond,VA,23224.0,37.5109955,-77.4666105,7,2041112
1825386,3333 Cheverly Rd,Richmond,VA,23225.0,37.543911,-77.53404429999999,7,2041125
1825388,3400 Hopkins Rd,Richmond,VA,23234.0,37.4728492,-77.4696033,7,2041140
1825389,3400 Patterson Ave,Richmond,VA,23221.0,37.5624753,-77.4815162,7,2041104
1825391,3411 Semmes Avenue,Richmond,VA,23225.0,37.5162196,-77.4698835,7,2041150
1825393,3701 Garden Rd,Richmond,VA,23235.0,37.5463165,-77.5830757,7,2041132
1825394,3801 Hermitage Rd.,Richmond,VA,23227.0,37.5856231,-77.4614805,7,2041149
1825395,3817 Chamberlayne Ave,Richmond,VA,23227.0,37.5876086,-77.4473391,7,2041115
1825397,4100 W Grace St,Richmond,VA,23230.0,37.5714677,-77.4862399,7,2041138
1825399,4225 Old Brook Rd,Richmond,VA,23227.0,37.5943355,-77.4459047,7,2041141
1825400,4314 Crutchfield St,Richmond,VA,23225.0,37.510262,-77.4833347,7,2041142
1825401,4314 Crutchfield Street,Richmond,VA,23225.0,37.510262,-77.4833347,7,2041151
1825402,4319 Old Brook Rd,Richmond,VA,23227.0,37.5964316,-77.446353,7,2041117
1825403,4615 Ferguson Ln,Richmond,VA,23234.0,37.4770275,-77.47848770000002,7,2041130
1825405,4929 Chamberlayne Ave.,Richmond,VA,23227.0,37.60158819999999,-77.44961080000002,7,2041148
1825408,5146 Snead Rd,Richmond,VA,23224.0,37.4767726,-77.4891746,7,2041118
1825409,515 N 10th Street,Richmond,VA,23219.0,37.5426569,-77.42992790000001,7,2039473
1825411,5601 Jahnke Rd,Richmond,VA,23225.0,37.5156049,-77.50297479999999,7,2041110
1825412,600 E. Main Street Floor 20,Richmond,VA,23219.0,37.5399508,-77.4385533,7,2039497
1825414,600 S Pine St,Richmond,VA,23220.0,37.5376428,-77.4508139,7,2041116
1825416,6300 Jahnke Rd,Richmond,VA,23225.0,37.5217971,-77.51415089999999,7,2041134
1825422,701 North 37th Street,Richmond,VA,23223.0,37.5285789,-77.4036761,7,2041145
1825428,7945 Forest Hill Ave,Richmond,VA,23225.0,37.5323924,-77.54257559999999,7,2041144
1825430,813 N 28th St,Richmond,VA,23223.0,37.5343101,-77.4120142,7,2041114
1825437,900 Mosby Street,Richmond,VA,23223.0,37.5415972,-77.4210294,7,2041155
1825455,1004 Montrose Ave SE,Roanoke,VA,24013.0,37.26597170000001,-79.92656,7,2041179
1825456,1125 Sherwood Ave SW,Roanoke,VA,24015.0,37.2587516,-79.9679421,7,2041164
1825457,1160 Overland Rd SW,Roanoke,VA,24015.0,37.2494784,-79.9742053,7,2041174
1825458,1210 Amherst Ave SW,Roanoke,VA,24015.0,37.2664415,-79.9764295,7,2041162
1825459,1212 5th St SW,Roanoke,VA,24016.0,37.2630329,-79.9504848,7,2041183
1825460,1220 5th Street NW,Roanoke,VA,24016.0,37.2841296,-79.9475124,7,2041165
1825461,1441 Westside Blvd NW,Roanoke,VA,24017.0,37.30087040000001,-79.99541350000001,7,2041180
1825462,1525 Salem Ave SW,Roanoke,VA,24016.0,37.2762561,-79.9654214,7,2041173
1825463,1616 Nineteenth Street NW,Roanoke,VA,24017.0,37.2933013,-79.9664567,7,2041177
1825464,1716 Wilson Avenue SE,Roanoke,VA,24013.0,37.2607428,-79.9214195,7,2041163
1825465,1802 Liberty Rd NW,Roanoke,VA,24012.0,37.2883782,-79.9451965,7,2041175
1825466,1813 Carter Rd SW,Roanoke,VA,24015.0,37.2621264,-79.9862457,7,2041182
1825468,2020 Oakland Boulevard,Roanoke,VA,24012.0,37.2977566,-79.95618879999999,7,2041172
1825469,2102 Grandin Rd SW,Roanoke,VA,24015.0,37.2514757,-79.9842334,7,2041178
1825470,2104 Grandin Rd SW,Roanoke,VA,24015.0,37.255072,-79.98527109999999,7,2040546
1825471,2620 Carolina Ave SW,Roanoke,VA,24014.0,37.2445647,-79.9523206,7,2041161
1825472,2730 Melrose Avenue NW,Roanoke,VA,24017.0,37.287537,-79.9800341,7,2041186
1825473,2815 Spessard Ave SW,Roanoke,VA,24015.0,37.24632280000001,-79.9908538,7,2041171
1825474,3057 Colonial Ave SW,Roanoke,VA,24015.0,37.2480312,-79.9721818,7,2041169
1825475,3142 Preston Avenue NW,Roanoke,VA,24012.0,37.3132705,-79.9481824,7,2041184
1825477,3229 Williamson Road NW,Roanoke,VA,24012.0,37.3013754,-79.9419289,7,2041185
1825479,3649 Ferncliff Ave NW,Roanoke,VA,24017.0,37.3093914,-79.9827335,7,2041181
1825481,3718 Garden City Blvd SE,Roanoke,VA,24014.0,37.2279664,-79.92938699999999,7,2041170
1825483,3901 Williamson Rd NW,Roanoke,VA,24012.0,37.309142,-79.9449231,7,2041166
1825484,40 Douglass Avenue,Roanoke,VA,24031.0,37.2831882,-79.9399797,7,2039506
1825485,4501 Oliver Rd NE,Roanoke,VA,24012.0,37.3188588,-79.9353546,7,2041176
1825487,4902 Hidden Valley School Rd,Roanoke,VA,24018.0,37.2555834,-80.029715,7,2041201
1825491,502 19th St SE,Roanoke,VA,24013.0,37.2745186,-79.91590719999999,7,2041168
1825499,648 Westwood Blvd NW,Roanoke,VA,24017.0,37.2860023,-79.99581739999999,7,2041167
